id,title,tags
333371,10 Cloverfield Lane,10 Cloverfield Lane Thriller ScienceFiction Drama MaryElizabethWinstead JohnGoodman JohnGallagherJr. BradleyCooper DouglasM.Griffin DanTrachtenberg monster come mani form accid michel awaken find mysteri bunker name howard emmett howard offer pair crutch help remain mobil injuri sustain crash tell good leav bunker given inform alien attack outsid world poison howev howard emmett intent soon becom question michel face question better
267860,London Has Fallen,London Has Fallen Action Crime Thriller GerardButler AaronEckhart MorganFreeman AngelaBassett MelissaLeo BabakNajafi world leader assembl enemi london prime minist funer mike ban discov plot assassin attend world leader
269149,Zootopia,Zootopia Animation Adventure Family Comedy GinniferGoodwin JasonBateman Shakira IdrisElba OctaviaSpencer ByronHoward RichMoore JaredBush welcom urban jungl determin prove offic judi hopp first bunni zootopia polic forc jump chanc crack first case even mean partner scam artist nick wild solv mysteri
279641,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot War Comedy TinaFey MargotRobbie BillyBobThornton MartinFreeman JoshCharles GlennFicarra JohnRequa headlin front line cabl news produc barker tina decid shake routin take dare assign kabul afghanistan dislodg comfort american lifestyl barker find middl control zone luckili meet tanya vanderpoel margot robbi fellow journalist take shellshock report wing amid milit warlord nighttim parti barker discov becom success correspond
267193,Grimsby,Grimsby Action Comedy SachaBaronCohen MarkStrong IslaFisher RebelWilson PenélopeCruz LouisLeterrier behind everi hero embarrass sibl wrong accus assassin join forc long lost footbal hooligan brother save world sinist plot
365222,Ip Man 3,Ip Man 3 Action Drama History DonnieYen LynnHung ZhangJin PatrickTam KarenaNg WilsonYip unknown band brutal gangster crook properti develop make play take citi master forc take stand
182219,Serial Teachers,Serial Teachers Comedy ChristianClavier IsabelleNanty Pierre-FrançoisMartin-Laval KevAdams FrançoisMorel Pierre-FrançoisMartin-Laval unknown percent pupil obtain baccalaur jule ferri high school worst school franc inspector school alreadi exhaust convent mean rais standard school choic take advic deputi case fight fire fire worst pupil must taught worst teacher
371645,Hunt for the Wilderpeople,Hunt for the Wilderpeople Drama Adventure Comedy SamNeill JulianDennison RimaTeWiata RachelHouse RhysDarby TaikaWaititi natur gangster ricki defiant young citi find cantanker foster uncl wild zealand bush nation manhunt ensu forc asid differ work togeth surviv
302528,Remember,Remember Drama Thriller ChristopherPlummer MartinLandau DeanNorris HenryCzerny BrunoGanz AtomEgoyan dark truth come light fellow auschwitz survivor hand written letter elderli dementia goe search person respons death famili
37265,All Ladies Do It,All Ladies Do It Comedy Drama ClaudiaKoll PaoloLanza OrnellaMarcucci IsabellaDeiana FrancoBranciaroli TintoBrass unknown diana roman wife happili marri sympathet paolo keen play benign game seduct resist advanc chic lingeri shop owner silvio narrat adventur paolo order stimul otherwis monoton sexual life howev influenc lesbian friend antonietta raunchi sister nadia diana start move ongo paolo still prone believ event narrat mere fantasi
329010,Emelie,Emelie Thriller SarahBolger SusanPourfar ChrisBeetem JoshuaRush ThomasBair MichaelThelin babysitt regular babysitt maggi make thompson famili turn friend anna supervis children parent celebr anniversari first anna seem like dream come true kid allow extra cooki play thing usual limit behavior becom increasingli kid soon find intent dark twist seem
301365,The Neon Demon,The Neon Demon Thriller Horror ElleFanning KarlGlusman JenaMalone BellaHeathcote AbbeyLee NicolasWindingRefn beauti viciou aspir model jess move angel youth vital devour group beauti obsess women take mean necessari
364433,They Call Me Jeeg Robot,They Call Me Jeeg Robot Action Drama Comedy Thriller ScienceFiction ClaudioSantamaria IleniaPastorelli LucaMarinelli StefanoAmbrogi MaurizioTesei GabrieleMainetti unknown enzo ceccotti come contact radioact substanc accid discov superpow touchi navel gaze introvert sure capabl wonder life crime chang meet alessia convinc hero famou japanes comic strip steel jeeg robot
333352,Eye in the Sky,Eye in the Sky Drama Thriller War HelenMirren AaronPaul AlanRickman IainGlen BarkhadAbdi GavinHood welcom front line militari offic command drone oper captur terrorist kenya see mission escal captur kill nine year girl enter kill zone
320588,"Hello, My Name Is Doris","Hello, My Name Is Doris Comedy Drama Romance SallyField MaxGreenfield BethBehrs StephenRoot NatashaLyonne MichaelShowalter readi self help seminar inspir sixti someth woman romant pursu younger worker"
333385,Mr. Right,Mr. Right Action Comedy Romance SamRockwell AnnaKendrick TimRoth JamesRansone AnsonMount PacoCabezas make killer coupl girl fall perfect happen fatal flaw hitman crime cartel employ
339984,Miracles from Heaven,Miracles from Heaven Drama JenniferGarner KylieRogers MartinHenderson BrightonSharbino CourtneyFansler PatriciaRiggen explain imposs faith base movi young girl suffer rare digest disord find miracul cure surviv terribl accid base book three miracl heaven christi beam
375012,Under the Shadow,Under the Shadow Horror NargesRashidi AvinManshadi BobbyNaderi RayHaratian HamidDjavadan BabakAnvari fear find mother daughter struggl cope terror post revolut torn tehran mysteri evil begin haunt home
315664,Florence Foster Jenkins,Florence Foster Jenkins Comedy Drama MerylStreep HughGrant RebeccaFerguson SimonHelberg NinaArianda StephenFrears peopl sing sing stori florenc foster jenkin york heiress dream becom opera singer despit terribl sing voic
302688,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2 Romance Comedy Family JohnCorbett ElenaKampouris NiaVardalos IanGomez JohnStamos KirkJones peopl chang greek continu adventur portokalo famili follow comedi greek wed
186759,Get a Job,Get a Job Comedy MilesTeller AnnaKendrick BryanCranston NicholasBraun BrandonT.Jackson DylanKidd graduat easi part recent colleg graduat friend forc lower life expect leav school real world life colleg graduat exactli go plan jillian find lost increasingli strang job help famili friend cowork soon discov import hilari adventur one come
342521,Keanu,Keanu Action Comedy JordanPeele Keegan-MichaelKey TiffanyHaddish MethodMan DarrellBritt-Gibson PeterAtencio kitten pleas friend hatch plot retriev stolen pose drug dealer street gang
296360,Love & Friendship,Love & Friendship Comedy Drama Romance KateBeckinsale XavierSamuel EmmaGreenwell MorfyddClark JemmaRedgrave WhitStillman ladi never reveal tactic jane austen novella beauti cun ladi susan vernon visit estat law wait color rumor dallianc find husband daughter young handsom reginald decourci wealthi jame martin sever complic plan
379291,Justice League vs. Teen Titans,Justice League vs. Teen Titans Action Animation JonBernthal JasonO'Mara StuartAllan ShemarMoore RosarioDawson SamLiu unknown robin sent batman work teen titan volatil behavior botch justic leagu mission titan must step face trigon possess leagu threaten conquer world
357096,I Spit on Your Grave III: Vengeance is Mine,I Spit on Your Grave III: Vengeance is Mine Horror Thriller SarahButler JenniferLandon DougMcKeon GabrielHogan HarleyJaneKozak R.D.Braunstein unknown jennif hill still torment brutal sexual assault endur year chang ident citi reluctantli join support group begin piec togeth life friend murder goe free tale serial rapist haunt jennif hunt respons system make crime horrif way imagin time juri abl save
295699,Everybody Wants Some!!,Everybody Wants Some!! Comedy BlakeJenner JustonStreet RyanGuzman TylerHoechlin WyattRussell RichardLinklater good time long time comedi follow group friend navig freedom respons unsupervis adulthood
369557,Sing Street,Sing Street Romance Drama Music FerdiaWalsh-Peelo LucyBoynton MariaDoyleKennedy AidanGillen JackReynor JohnCarney meet girl girl unimpress start band grow dublin escap strain famili life start band impress mysteri girl like
370755,Paterson,Paterson Comedy Drama Romance AdamDriver GolshiftehFarahani Nellie BarryShabakaHenley MethodMan JimJarmusch ever left tear heart never back present paterson jersey tale driver poet
290595,The Huntsman: Winter's War,The Huntsman: Winter's War Action Adventure Drama ChrisHemsworth CharlizeTheron EmilyBlunt JessicaChastain NickFrost CedricNicolas-Troyan stori snow white evil sister prepar conquer land renegad eric huntsman aid snow white defeat ravenna snowwhit huntsman forbidden lover sara stop
325133,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising Comedy SethRogen RoseByrne ZacEfron ChloëGraceMoretz KierseyClemons NicholasStoller neighbor soror move next door home kelli radner young child radner enlist former nemes fratern help battl raucou sister
301608,The Trust,The Trust Crime Thriller NicolasCage ElijahWood JerryLewis KevinWeisman StevenWilliams BenjaminBrewer AlexBrewer cop make best crimin pair cop investig drug invas stumbl upon mysteri bank vault
376570,Hush,Hush Horror Thriller KateSiegel JohnGallagherJr. SamanthaSloyan MichaelTrucco EmiliaGraves MikeFlanagan silenc killer deaf woman stalk psychot killer seclud home
335578,Land of Mine,Land of Mine Drama History War RolandMøller MikkelBoeFølsgaard LauraBro LouisHofmann JoelBasman MartinZandvliet surviv second world must surviv cleanup day follow surrend germani group young german prison hand danish author subsequ sent west coast order remov million mine german place sand along coast bare hand crawl around sand boy forc perform danger work leadership danish sergeant carl leopold rasmussen
353326,The Man Who Knew Infinity,The Man Who Knew Infinity Drama JeremyIrons DevPatel TobyJones StephenFry JeremyNortham MattBrown take prove imposs grow poor madra india srinivasa ramanujan iyengar earn admitt cambridg univers becom pioneer mathemat theori guidanc professor hardi
375572,Italian Race,Italian Race Drama StefanoAccorsi MatildaDeAngelis PaoloGraziosi LorenzoGioielli RobertaMattei MatteoRovere unknown giulia martino pilot seventeen partecip championship guidanc father mario everyth chang giulia face alon track life
303858,Money Monster,Money Monster Thriller GeorgeClooney JuliaRoberts JackO'Connell CaitrionaBalfe DominicWest JodieFoster everi conspiraci theori financi host gate produc patti extrem situat irat investor take studio
322240,Nine Lives,Nine Lives Fantasy Comedy Family KevinSpacey ChristopherWalken MalinaWeissman RobbieAmell JenniferGarner BarrySonnenfeld life paw stuffi businessman find trap insid bodi famili
356298,Don't Think Twice,Don't Think Twice Comedy Drama Keegan-MichaelKey GillianJacobs MikeBirbiglia KateMicucci ChrisGethard MikeBirbiglia spotlight everyon improv group deal sever crise includ loss leas member hit time
326423,Barbershop: The Next Cut,Barbershop: The Next Cut Comedy IceCube Common AnthonyAnderson NickiMinaj ReginaHall MalcolmD.Lee everybodi back fresh year sinc last appoint calvin barbershop calvin longtim crew includ eddi still shop undergon major chang notic male domin sanctuari ladi bring flavor drama gossip shop challeng fella everi turn despit good time camaraderi within shop surround commun taken turn wors forc calvin crew come togeth save shop neighborhood
330483,The Choice,The Choice Drama Romance BenjaminWalker TeresaPalmer MaggieGrace AlexandraDaddario TomWelling RossKatz heart decid travi gabbi first meet neighbor small coastal town wind relationship test life defin event
205588,Our Kind of Traitor,Our Kind of Traitor Thriller EwanMcGregor StellanSkarsgård DamianLewis NaomieHarris JeremyNortham SusannaWhite trust truth young oxford academ attorney girlfriend holiday antigua bump russian millionair own peninsula diamond watch want game tenni els want propel lover tortuou journey citi london unholi allianc britain intellig establish pari alp
